0.094	-0.402889	0.000799997
0.094	-0.402815	0.000790646
0.093	-0.377511	0.000989721
0.093	-0.384465	0.00112579
0.093	-0.360771	0.00100519
0.093	-0.353129	0.00106441
0.093	-0.363928	0.000959888
0.093	-0.35099	0.00103006
0.093	-0.370273	0.000985699
0.093	-0.399633	0.00095042
0.093	-0.382459	0.0010875
0.093	-0.371828	0.000905881
0.092	-0.346176	0.00110219
0.092	-0.338256	0.00118108
0.092	-0.357188	0.000992209
0.092	-0.397569	0.000835932
0.092	-0.371931	0.000987624
0.092	-0.400809	0.000822366
0.092	-0.400743	0.000860235
0.092	-0.390602	0.000808201
0.092	-0.409898	0.000838608
0.092	-0.385287	0.000988705
0.091	-0.398945	0.000813828
0.091	-0.423045	0.000858849
0.091	-0.421582	0.00115498
0.091	-0.433865	0.000780692
0.091	-0.417799	0.000852933
0.091	-0.414197	0.000816496
0.091	-0.388077	0.00134788
0.091	-0.39463	0.000832705
0.091	-0.395801	0.00109381
0.091	-0.375984	0.00107392
0.09	-0.370859	0.00115042
0.09	-0.311641	0.00149035
0.09	-0.374407	0.00107448
0.09	-0.34139	0.00109879
0.09	-0.344906	0.00111083
0.09	-0.322973	0.00108567
0.09	-0.323089	0.00125663
0.09	-0.348357	0.00116492
0.09	-0.318537	0.00121723
0.09	-0.345024	0.000975398
0.089	-0.35751	0.00103235
0.089	-0.366405	0.00108248
0.089	-0.368417	0.00111323
0.089	-0.368031	0.0012771
0.089	-0.338078	0.00103959
0.089	-0.349577	0.000931267
0.089	-0.351323	0.00106628
0.089	-0.375192	0.000873532
0.089	-0.33952	0.00126329
0.089	-0.335094	0.00118908
0.088	-0.307015	0.00127969
0.088	-0.309126	0.00137845
0.088	-0.303812	0.00136952
0.088	-0.305719	0.00133271
0.088	-0.311895	0.00163321
0.088	-0.318986	0.00131142
0.088	-0.322634	0.00144528
0.088	-0.307415	0.00135673
0.088	-0.311892	0.00173432
0.088	-0.290095	0.00161919
0.087	-0.232259	0.00171815
0.087	-0.280586	0.00151084
0.087	-0.312971	0.0013321
0.087	-0.334938	0.00161755
0.087	-0.334596	0.00135063
0.087	-0.333509	0.00137417
0.087	-0.328112	0.00147454
0.087	-0.315214	0.00257768
0.087	-0.318297	0.00206774
0.087	-0.317301	0.00187175
0.086	-0.297333	0.00224372
0.086	-0.293366	0.00218299
0.086	-0.305786	0.00192717
0.086	-0.282027	0.00154104
0.086	-0.287656	0.00136899
0.086	-0.321466	0.00133926
0.086	-0.330759	0.00140434
0.086	-0.346491	0.00120849
0.086	-0.382674	0.00106554
0.086	-0.359718	0.000974846
0.085	-0.391089	0.000951052
0.085	-0.42151	0.00071229
0.085	-0.405784	0.000923508
0.085	-0.41291	0.00107108
0.085	-0.404591	0.000907932
0.085	-0.434971	0.00082284
0.085	-0.433514	0.00102547
0.085	-0.436265	0.00113805
0.085	-0.434616	0.00100479
0.085	-0.442012	0.000849906
0.084	-0.442135	0.000889691
0.084	-0.416476	0.00140646
0.084	-0.402299	0.00144824
0.084	-0.425792	0.00112061
0.084	-0.422014	0.00139509
0.084	-0.424788	0.00121802
0.084	-0.422122	0.000876738
0.084	-0.440063	0.000897966
0.084	-0.44317	0.000685434
0.084	-0.433217	0.000990386
0.083	-0.44014	0.000793287
0.083	-0.438531	0.000919583
0.083	-0.408898	0.00111843
0.083	-0.435484	0.00104129
0.083	-0.388899	0.0011908
0.083	-0.372969	0.00120342
0.083	-0.423425	0.00085065
0.083	-0.425096	0.00108451
0.083	-0.424067	0.000953371
0.083	-0.426658	0.000930532
0.082	-0.427316	0.00100508
0.082	-0.425697	0.00103842
0.082	-0.430118	0.00102664
0.082	-0.439973	0.000833438
0.082	-0.439541	0.000717892
0.082	-0.422081	0.000962554
0.082	-0.421119	0.000913227
0.082	-0.440236	0.000883294
0.082	-0.439028	0.00099455
0.082	-0.417337	0.00126895
0.081	-0.388797	0.00165835
0.081	-0.374743	0.00111058
0.081	-0.366467	0.00187476
0.081	-0.316579	0.00234376
0.081	-0.293368	0.00176231
0.081	-0.332758	0.00204686
0.081	-0.330712	0.00233618
0.081	-0.329965	0.00190929
0.081	-0.402565	0.00135041
0.081	-0.413482	0.00114228
0.08	-0.408129	0.0012655
0.08	-0.408898	0.00146108
0.08	-0.432192	0.00101242
0.08	-0.440735	0.00113584
0.08	-0.439072	0.000808005
0.08	-0.436742	0.000874232
0.08	-0.438963	0.00085769
0.08	-0.404896	0.00126386
0.08	-0.41404	0.00111589
0.08	-0.427234	0.000959688
0.079	-0.441673	0.000812355
0.079	-0.442143	0.000743797
0.079	-0.424282	0.000732298
0.079	-0.424265	0.000739733
0.079	-0.424881	0.00105951
0.079	-0.439545	0.000807274
0.079	-0.403055	0.0014677
0.079	-0.42161	0.00120036
0.079	-0.395359	0.00169548
0.079	-0.424801	0.00116853
0.078	-0.391239	0.00190642
0.078	-0.422624	0.00127475
0.078	-0.413655	0.00142458
0.078	-0.410558	0.00163487
0.078	-0.43109	0.00107866
0.078	-0.425464	0.00108708
0.078	-0.409777	0.00146611
0.078	-0.408732	0.00167856
0.078	-0.429637	0.00100511
0.078	-0.421576	0.00119912
0.077	-0.409995	0.00162334
0.077	-0.416423	0.00156286
0.077	-0.418365	0.00138815
0.077	-0.431434	0.00116315
0.077	-0.43163	0.00101242
0.077	-0.416478	0.000899124
0.077	-0.424319	0.00102696
0.077	-0.388925	0.00151981
0.077	-0.391291	0.00152583
0.077	-0.355168	0.00149986
0.076	-0.388622	0.00118717
0.076	-0.379212	0.00153369
0.076	-0.42218	0.00120097
0.076	-0.426483	0.00110253
0.076	-0.420661	0.00106496
0.076	-0.382001	0.00122503
0.076	-0.366014	0.00116071
0.076	-0.348293	0.00147052
0.076	-0.361453	0.00147462
0.076	-0.265258	0.00205101
0.075	-0.322284	0.00156869
0.075	-0.29672	0.00207476
0.075	-0.325795	0.00177514
0.075	-0.323936	0.00161404
0.075	-0.353005	0.00122655
0.075	-0.351191	0.00120276
0.075	-0.317544	0.00143825
0.075	-0.327124	0.00143022
0.075	-0.331352	0.00145658
0.075	-0.389012	0.0010928
0.074	-0.374435	0.00130898
0.074	-0.375564	0.00124086
0.074	-0.377254	0.00132515
0.074	-0.371723	0.00132762
0.074	-0.372403	0.00125203
0.074	-0.373303	0.00122828
0.074	-0.373153	0.00128885
0.074	-0.337226	0.00120233
0.074	-0.339212	0.00144948
0.074	-0.3376	0.00156786
0.073	-0.364914	0.00120381
0.073	-0.401279	0.00124404
0.073	-0.410996	0.00111549
0.073	-0.412779	0.00138902
0.073	-0.407714	0.0016325
0.073	-0.380472	0.00181808
0.073	-0.380768	0.00202605
0.073	-0.438157	0.00118099
0.073	-0.436835	0.000875581
0.073	-0.441046	0.0011246
0.072	-0.440208	0.00101073
0.072	-0.440055	0.00100366
0.072	-0.443298	0.000795953
0.072	-0.437174	0.000835266
0.072	-0.386883	0.00144871
0.072	-0.387093	0.00136059
0.072	-0.403007	0.00121475
0.072	-0.401488	0.00127909
0.072	-0.418569	0.00100541
0.072	-0.418955	0.00109824
0.071	-0.405051	0.00100931
0.071	-0.414291	0.0010113
0.071	-0.422647	0.000928823
0.071	-0.442489	0.000828925
0.071	-0.438253	0.000895195
0.071	-0.413098	0.0012072
0.071	-0.413843	0.00103542
0.071	-0.399965	0.0013268
0.071	-0.38306	0.00148584
0.071	-0.388278	0.0016685
0.07	-0.424957	0.00103304
0.07	-0.43264	0.00118985
0.07	-0.433494	0.00103911
0.07	-0.430362	0.000862812
0.07	-0.432335	0.000781432
0.07	-0.425961	0.00133054
0.07	-0.414056	0.00119959
0.07	-0.422023	0.000858885
0.07	-0.421021	0.00098629
0.07	-0.40718	0.000696935
0.069	-0.384757	0.000883846
0.069	-0.353595	0.0010852
0.069	-0.355144	0.0010572
0.069	-0.388836	0.000974287
0.069	-0.387625	0.000969863
0.069	-0.387837	0.00092749
0.069	-0.395791	0.000926711
0.069	-0.360907	0.00113295
0.069	-0.387918	0.00109743
0.069	-0.377265	0.000912573
0.068	-0.341699	0.00119328
0.068	-0.334305	0.00101634
0.068	-0.32895	0.00127296
0.068	-0.346195	0.00113875
0.068	-0.371445	0.00107592
0.068	-0.362847	0.00106684
0.068	-0.37685	0.00143581
0.068	-0.355703	0.0011568
0.068	-0.36097	0.00136644
0.068	-0.360205	0.00158259
0.067	-0.361342	0.00160595
0.067	-0.354203	0.00190017
0.067	-0.373507	0.00123484
0.067	-0.37341	0.00139711
0.067	-0.372662	0.00136929
0.067	-0.376496	0.00126681
0.067	-0.365093	0.00130307
0.067	-0.366769	0.00124899
0.067	-0.327569	0.00163409
0.067	-0.336173	0.00148418
0.066	-0.359467	0.00151759
0.066	-0.344714	0.0014118
0.066	-0.359521	0.00101576
0.066	-0.357058	0.00102103
0.066	-0.369923	0.00105409
0.066	-0.343728	0.00109028
0.066	-0.339906	0.00144598
0.066	-0.32173	0.00173054
0.066	-0.342263	0.00161038
0.066	-0.316637	0.00215421
0.065	-0.33024	0.00147065
0.065	-0.329994	0.00149765
0.065	-0.332012	0.00145687
0.065	-0.330859	0.00154734
0.065	-0.357793	0.00114885
0.065	-0.352071	0.00124746
0.065	-0.356159	0.00149304
0.065	-0.377206	0.00124058
0.065	-0.388011	0.00117841
0.065	-0.38612	0.00131333
0.064	-0.383292	0.0013326
0.064	-0.379812	0.00146617
0.064	-0.389947	0.00103348
0.064	-0.373667	0.00162901
0.064	-0.407131	0.00132399
0.064	-0.425434	0.000913349
0.064	-0.426986	0.000868345
0.064	-0.425509	0.00115356
0.064	-0.4219	0.00129057
0.064	-0.424998	0.00116686
0.063	-0.443394	0.000795696
0.063	-0.4439	0.000877061
0.063	-0.446106	0.000789307
0.063	-0.4291	0.00124464
0.063	-0.419988	0.0013727
0.063	-0.419305	0.00132398
0.063	-0.420067	0.00116321
0.063	-0.442391	0.000903072
0.063	-0.442995	0.00081079
0.063	-0.438976	0.000750605
0.062	-0.437701	0.000981288
0.062	-0.44023	0.000877321
0.062	-0.443839	0.000850405
0.062	-0.43942	0.000824829
0.062	-0.442781	0.00093733
0.062	-0.432397	0.000978454
0.062	-0.409531	0.00134009
0.062	-0.437914	0.000964093
0.062	-0.440764	0.000849866
0.062	-0.402577	0.00126742
0.061	-0.429957	0.000988779
0.061	-0.422746	0.000938057
0.061	-0.403298	0.00107589
0.061	-0.397192	0.00115369
0.061	-0.41985	0.000948437
0.061	-0.353417	0.00119671
0.061	-0.357249	0.00125513
0.061	-0.318719	0.00144884
0.061	-0.275144	0.00164174
0.061	-0.275496	0.00157027
0.06	-0.361709	0.00138889
0.06	-0.401268	0.00096451
0.06	-0.408019	0.00110067
0.06	-0.407106	0.00103799
0.06	-0.414943	0.00112389
0.06	-0.414354	0.00102934
0.06	-0.396482	0.00115467
0.06	-0.420792	0.00120916
0.06	-0.420163	0.00113883
0.06	-0.413257	0.00128138
0.059	-0.415101	0.00133642
0.059	-0.414474	0.00149404
0.059	-0.408523	0.00165911
0.059	-0.420696	0.00102717
0.059	-0.432279	0.000937977
0.059	-0.416446	0.00128788
0.059	-0.400355	0.00145689
0.059	-0.426247	0.00104221
0.059	-0.437458	0.00100701
0.059	-0.436082	0.000865702
0.058	-0.437541	0.000906175
0.058	-0.438471	0.00090232
0.058	-0.443828	0.000712741
0.058	-0.434229	0.00111104
0.058	-0.43965	0.000797612
0.058	-0.414203	0.00123111
0.058	-0.364722	0.00154721
0.058	-0.39718	0.00105619
0.058	-0.400558	0.00108998
0.058	-0.404327	0.000762552
0.057	-0.409202	0.000947583
0.057	-0.405155	0.00077307
0.057	-0.420938	0.000762749
0.057	-0.412575	0.000803135
0.057	-0.407953	0.000797527
0.057	-0.383544	0.00104466
0.057	-0.385564	0.00105536
0.057	-0.397415	0.000919416
0.057	-0.398973	0.000886219
0.057	-0.4135	0.000713519
0.056	-0.414292	0.000830649
0.056	-0.39012	0.000856202
0.056	-0.415414	0.000749606
0.056	-0.402359	0.00106751
0.056	-0.405072	0.00108713
0.056	-0.402973	0.00088355
0.056	-0.423901	0.00083619
0.056	-0.430625	0.000745772
0.056	-0.43033	0.000796296
0.056	-0.42187	0.000820048
0.055	-0.425922	0.000806991
0.055	-0.430362	0.00070337
0.055	-0.439066	0.000980003
0.055	-0.44233	0.000787032
0.055	-0.436738	0.000992927
0.055	-0.435716	0.00105699
0.055	-0.439969	0.000798212
0.055	-0.442718	0.000785346
0.055	-0.439472	0.000781571
0.055	-0.432663	0.00086456
0.054	-0.438199	0.000925756
0.054	-0.440696	0.000887216
0.054	-0.442125	0.000842402
0.054	-0.416628	0.00119061
0.054	-0.400358	0.00131033
0.054	-0.399606	0.00148175
0.054	-0.397843	0.00167793
0.054	-0.368051	0.00225292
0.054	-0.374967	0.00251707
0.054	-0.376675	0.00182728
0.053	-0.423006	0.00139044
0.053	-0.4368	0.000845941
0.053	-0.413701	0.00139254
0.053	-0.429742	0.00110469
0.053	-0.420679	0.00109998
0.053	-0.432632	0.00102375
0.053	-0.441288	0.00070868
0.053	-0.419784	0.00119583
0.053	-0.42617	0.00117347
0.053	-0.439249	0.000945004
0.052	-0.419467	0.00127163
0.052	-0.399438	0.00146033
0.052	-0.398244	0.00137602
0.052	-0.378054	0.00198818
0.052	-0.424069	0.00109577
0.052	-0.380954	0.00117212
0.052	-0.378074	0.00118026
0.052	-0.406224	0.00107909
0.052	-0.404937	0.00100611
0.052	-0.366748	0.00125095
0.051	-0.346262	0.0012345
0.051	-0.3743	0.00116129
0.051	-0.375944	0.00115902
0.051	-0.40966	0.00108106
0.051	-0.416637	0.00113488
0.051	-0.435224	0.00124923
0.051	-0.42349	0.00126131
0.051	-0.419319	0.00131704
0.051	-0.438126	0.000713362
0.051	-0.43594	0.000671914
0.05	-0.435244	0.000780098
0.05	-0.433056	0.000699844
0.05	-0.413865	0.00117506
0.05	-0.401313	0.00154335
0.05	-0.391049	0.00194147
0.05	-0.427168	0.00123501
0.05	-0.434665	0.000824671
0.05	-0.421651	0.00074592
0.05	-0.413667	0.000803595
0.05	-0.378626	0.000970515
0.049	-0.37707	0.000910537
0.049	-0.36848	0.00123533
0.049	-0.368661	0.00133585
0.049	-0.373456	0.00130128
0.049	-0.382367	0.00132713
0.049	-0.377893	0.001362
0.049	-0.378229	0.00156099
0.049	-0.389968	0.00110354
0.049	-0.376823	0.0018282
0.049	-0.412287	0.00115872
0.048	-0.402715	0.00164512
0.048	-0.406007	0.0014998
0.048	-0.422169	0.00126118
0.048	-0.424444	0.00132632
0.048	-0.39133	0.00152579
0.048	-0.432632	0.000883083
0.048	-0.423276	0.00112805
0.048	-0.440721	0.000872918
0.048	-0.433585	0.00102508
0.048	-0.41934	0.000938883
0.047	-0.444598	0.000840377
0.047	-0.442829	0.000749103
0.047	-0.444601	0.00072868
0.047	-0.437541	0.000960422
0.047	-0.412852	0.0011647
0.047	-0.413373	0.00117052
0.047	-0.403402	0.000793451
0.047	-0.425181	0.000931925
0.047	-0.403205	0.00154402
0.047	-0.403055	0.00129587
0.046	-0.437391	0.000851136
0.046	-0.422275	0.00140137
0.046	-0.421527	0.00138396
0.046	-0.420698	0.00111371
0.046	-0.421426	0.00142112
0.046	-0.411648	0.00142631
0.046	-0.412643	0.00106577
0.046	-0.387513	0.00148127
0.046	-0.401976	0.00130682
0.046	-0.391771	0.00109513
0.045	-0.366967	0.00101497
0.045	-0.367411	0.000924194
0.045	-0.325969	0.00127091
0.045	-0.331836	0.00131181
0.045	-0.356533	0.00127764
0.045	-0.364588	0.00119035
0.045	-0.364177	0.00143699
0.045	-0.406734	0.00112076
0.045	-0.407051	0.00104375
0.045	-0.396029	0.00129874
0.044	-0.418578	0.000942507
0.044	-0.42932	0.000824272
0.044	-0.428857	0.000851357
0.044	-0.428657	0.000794226
0.044	-0.429151	0.000784303
0.044	-0.435935	0.000819815
0.044	-0.43434	0.000858462
0.044	-0.407919	0.00120585
0.044	-0.407702	0.00147752
0.044	-0.395057	0.00152398
0.043	-0.424689	0.00114705
0.043	-0.438281	0.000985629
0.043	-0.429903	0.00123269
0.043	-0.431663	0.0011556
0.043	-0.427392	0.00105679
0.043	-0.43101	0.00106285
0.043	-0.439347	0.00071279
0.043	-0.443285	0.000852165
0.043	-0.438898	0.0010567
0.043	-0.411286	0.00145035
0.042	-0.400078	0.00139205
0.042	-0.385911	0.00164091
0.042	-0.342084	0.00194695
0.042	-0.344984	0.0020761
0.042	-0.341741	0.00186462
0.042	-0.35112	0.0016143
0.042	-0.351241	0.00186097
0.042	-0.351401	0.00194656
0.042	-0.366701	0.00128107
0.042	-0.376389	0.00186841
0.041	-0.336151	0.0024681
0.041	-0.350657	0.00226873
0.041	-0.289267	0.00343117
0.041	-0.2424	0.00320487
0.041	-0.317161	0.00279574
0.041	-0.278411	0.00327372
0.041	-0.321952	0.00273314
0.041	-0.356194	0.00243407
0.041	-0.358238	0.00215767
0.041	-0.356812	0.00216338
0.04	-0.3408	0.00232141
0.04	-0.288776	0.0027954
0.04	-0.310588	0.00276399
0.04	-0.305749	0.00239497
0.04	-0.301636	0.00232553
0.04	-0.32098	0.00239998
0.04	-0.272516	0.00273281
0.04	-0.269555	0.00358594
0.04	-0.311493	0.00243625
0.04	-0.362485	0.001731
0.039	-0.36397	0.0020787
0.039	-0.364008	0.00200827
0.039	-0.328797	0.00236569
0.039	-0.286618	0.00292103
0.039	-0.293922	0.00267062
0.039	-0.337479	0.00275091
0.039	-0.371091	0.00221506
0.039	-0.399457	0.00183553
0.039	-0.42753	0.00129178
0.039	-0.437011	0.0010225
0.038	-0.444141	0.000852267
0.038	-0.409645	0.000938004
0.038	-0.438877	0.000816792
0.038	-0.441864	0.000778929
0.038	-0.440995	0.000760935
0.038	-0.430757	0.00118726
0.038	-0.429125	0.00122252
0.038	-0.443151	0.000775401
0.038	-0.440194	0.000643504
0.038	-0.437305	0.000960321
0.037	-0.417844	0.000906488
0.037	-0.41796	0.000798156
0.037	-0.415902	0.00104377
0.037	-0.399141	0.00143895
0.037	-0.380649	0.00207064
0.037	-0.394815	0.0019032
0.037	-0.39887	0.00188702
0.037	-0.415336	0.0011021
0.037	-0.434172	0.00100793
0.037	-0.435378	0.00093927
0.036	-0.421827	0.00129241
0.036	-0.440009	0.00109926
0.036	-0.426087	0.00128816
0.036	-0.426818	0.00125093
0.036	-0.419719	0.0011191
0.036	-0.432715	0.00107165
0.036	-0.439573	0.000784151
0.036	-0.425331	0.00108843
0.036	-0.420507	0.000919305
0.036	-0.429128	0.00104579
0.035	-0.428653	0.000866258
0.035	-0.427173	0.000904091
0.035	-0.413792	0.00150436
0.035	-0.415442	0.00150184
0.035	-0.396905	0.00176976
0.035	-0.436072	0.000962093
0.035	-0.438022	0.000936611
0.035	-0.440867	0.00110108
0.035	-0.441706	0.000927767
0.035	-0.421508	0.00107593
0.034	-0.423199	0.00119629
0.034	-0.433052	0.000801417
0.034	-0.433776	0.000901244
0.034	-0.434236	0.000725724
0.034	-0.439749	0.000889443
0.034	-0.426294	0.00098213
0.034	-0.425767	0.00100117
0.034	-0.426533	0.000899522
0.034	-0.401335	0.00160409
0.034	-0.40292	0.00146975
0.033	-0.41082	0.000931646
0.033	-0.411457	0.000949797
0.033	-0.415325	0.000999305
0.033	-0.417204	0.00102834
0.033	-0.436324	0.000775063
0.033	-0.41749	0.0011833
0.033	-0.418594	0.000930157
0.033	-0.419355	0.00113597
0.033	-0.440345	0.000964073
0.033	-0.422124	0.00112986
0.032	-0.422712	0.00116311
0.032	-0.436948	0.00113332
0.032	-0.434293	0.00107971
0.032	-0.418638	0.00130311
0.032	-0.425705	0.00126431
0.032	-0.42345	0.00124128
0.032	-0.438596	0.0010933
0.032	-0.441609	0.000883197
0.032	-0.41386	0.00119037
0.032	-0.414102	0.00127536
0.031	-0.41933	0.00100875
0.031	-0.415872	0.00117386
0.031	-0.410615	0.00112349
0.031	-0.409638	0.00102314
0.031	-0.436124	0.000917736
0.031	-0.443519	0.000698054
0.031	-0.443567	0.000754247
0.031	-0.440749	0.00073756
0.031	-0.433717	0.000715876
0.031	-0.43247	0.000778713
0.03	-0.436299	0.00080515
0.03	-0.437719	0.000723189
0.03	-0.428854	0.00110619
0.03	-0.443804	0.000761606
0.03	-0.443072	0.00104653
0.03	-0.432221	0.000970227
0.03	-0.420731	0.000886507
0.03	-0.414535	0.000948136
0.03	-0.416142	0.000811419
0.03	-0.414243	0.000992901
0.029	-0.436324	0.000683917
0.029	-0.428102	0.000771768
0.029	-0.427257	0.000769779
0.029	-0.427986	0.000818969
0.029	-0.426183	0.000747519
0.029	-0.402762	0.000883049
0.029	-0.422358	0.000895433
0.029	-0.439016	0.000780288
0.029	-0.43063	0.000960018
0.029	-0.439442	0.00092465
0.028	-0.440889	0.000737407
0.028	-0.44114	0.000771997
0.028	-0.43978	0.000873017
0.028	-0.441676	0.00074487
0.028	-0.444165	0.000898474
0.028	-0.440874	0.000808494
0.028	-0.437418	0.000912117
0.028	-0.439444	0.000786699
0.028	-0.435856	0.00114893
0.028	-0.418274	0.00114919
0.027	-0.428659	0.000923627
0.027	-0.441599	0.000760872
0.027	-0.440869	0.000961553
0.027	-0.432785	0.00103251
0.027	-0.420539	0.00116019
0.027	-0.433349	0.00092441
0.027	-0.433565	0.00106185
0.027	-0.430585	0.00110378
0.027	-0.430403	0.00127946
0.027	-0.429455	0.00124226
0.026	-0.439519	0.000816072
0.026	-0.441649	0.000719202
0.026	-0.425625	0.00112914
0.026	-0.43416	0.000964899
0.026	-0.433923	0.000879357
0.026	-0.438766	0.000784595
0.026	-0.439067	0.000907629
0.026	-0.442684	0.000823996
0.026	-0.440886	0.000945426
0.026	-0.431892	0.000816282
0.025	-0.434572	0.000808225
0.025	-0.433859	0.000971153
0.025	-0.438142	0.000939476
0.025	-0.439224	0.000980844
0.025	-0.441214	0.000761274
0.025	-0.442742	0.00072119
0.025	-0.441727	0.000824649
0.025	-0.440546	0.000978371
0.025	-0.433344	0.0010141
0.025	-0.401929	0.0010269
0.024	-0.402846	0.000978537
0.024	-0.429422	0.00104227
0.024	-0.436039	0.00113207
0.024	-0.441709	0.000709961
0.024	-0.433911	0.00119134
0.024	-0.422209	0.00118762
0.024	-0.424466	0.00132394
0.024	-0.419521	0.00146163
0.024	-0.418073	0.00126815
0.024	-0.439879	0.000873523
0.023	-0.400839	0.00174156
0.023	-0.417141	0.00163166
0.023	-0.437619	0.000992152
0.023	-0.443199	0.000831141
0.023	-0.445088	0.000782815
0.023	-0.443952	0.000722553
0.023	-0.444995	0.000797574
0.023	-0.444723	0.000815931
0.023	-0.434863	0.000934025
0.023	-0.433431	0.00109434
0.022	-0.40375	0.00174595
0.022	-0.402596	0.00160233
0.022	-0.399886	0.00152531
0.022	-0.386246	0.00138551
0.022	-0.383698	0.00171276
0.022	-0.389691	0.00154754
0.022	-0.424434	0.00112522
0.022	-0.424398	0.00114241
0.022	-0.425012	0.00120366
0.022	-0.424736	0.0011084
0.021	-0.436985	0.000829227
0.021	-0.442463	0.000717371
0.021	-0.439976	0.000767992
0.021	-0.440092	0.000743582
0.021	-0.439767	0.000802777
0.021	-0.439476	0.000748261
0.021	-0.43302	0.00074589
0.021	-0.442775	0.000779069
0.021	-0.430517	0.00123558
0.021	-0.426885	0.00106619
0.02	-0.428631	0.00132629
0.02	-0.428627	0.00126238
0.02	-0.428621	0.00109277
0.02	-0.428857	0.00124372
0.02	-0.433532	0.000931347
0.02	-0.434418	0.00100613
0.02	-0.43371	0.000935179
0.02	-0.444289	0.000814246
0.02	-0.443585	0.000793523
0.02	-0.442405	0.000791236
0.019	-0.443743	0.000873628
0.019	-0.437141	0.00101776
0.019	-0.43129	0.000880304
0.019	-0.43927	0.000872176
0.019	-0.432568	0.00120666
0.019	-0.417956	0.00135185
0.019	-0.429949	0.00117545
0.019	-0.429583	0.00115213
0.019	-0.431685	0.00118158
0.019	-0.427886	0.00117524
0.018	-0.424894	0.00132782
0.018	-0.435482	0.00113131
0.018	-0.433073	0.00119611
0.018	-0.428275	0.00135755
0.018	-0.426307	0.00145479
0.018	-0.427371	0.00141946
0.018	-0.430365	0.00117772
0.018	-0.432902	0.00101617
0.018	-0.425873	0.00138337
0.018	-0.433696	0.00101021
0.017	-0.418667	0.00142602
0.017	-0.397514	0.00184599
0.017	-0.426726	0.00134629
0.017	-0.4436	0.000700479
0.017	-0.443846	0.000832185
0.017	-0.442652	0.000883786
0.017	-0.432907	0.0010292
0.017	-0.431287	0.00125886
0.017	-0.42866	0.00116298
0.017	-0.431806	0.00106417
0.016	-0.428997	0.00128469
0.016	-0.441085	0.000877866
0.016	-0.44104	0.000906767
0.016	-0.439604	0.000856509
0.016	-0.442405	0.000830254
0.016	-0.438515	0.000824117
0.016	-0.436968	0.000932282
0.016	-0.441499	0.000954267
0.016	-0.443947	0.000829569
0.016	-0.441619	0.000830788
0.015	-0.438789	0.000876779
0.015	-0.441598	0.000755911
0.015	-0.442619	0.000723038
0.015	-0.441065	0.00080596
0.015	-0.436652	0.000824806
0.015	-0.439557	0.000948142
0.015	-0.436974	0.000855352
0.015	-0.437444	0.000855741
0.015	-0.437126	0.00103216
0.015	-0.44078	0.00093208
0.014	-0.442421	0.000830328
0.014	-0.442357	0.00091303
0.014	-0.440757	0.000836267
0.014	-0.438953	0.000751013
0.014	-0.428887	0.000920889
0.014	-0.409953	0.00105615
0.014	-0.40975	0.00111851
0.014	-0.411964	0.00113453
0.014	-0.435424	0.000852734
0.014	-0.442741	0.000743312
0.013	-0.442567	0.000774248
0.013	-0.439825	0.0010739
0.013	-0.439671	0.000936394
0.013	-0.440167	0.000774418
0.013	-0.440232	0.00066612
