           1   0.0492119   0.0492119           0
           2   0.0500593   0.0496356 0.000299582
           3   0.0491336   0.0494683 0.000241976
           4   0.0489465   0.0493378 0.000213771
           5   0.0490762   0.0492855 0.000177306
           6   0.0491244   0.0492587 0.000149775
           7   0.0495029   0.0492936 0.000132381
           8   0.0492195   0.0492843 0.000116157
           9   0.0482558     0.04917 0.000149228
          10   0.0499915   0.0492522  0.00015528
          11   0.0492957   0.0492561 0.000141214
          12   0.0487889   0.0492172 0.000134708
          13   0.0492759   0.0492217 0.000124421
          14   0.0492824    0.049226 0.000115609
          15   0.0490462   0.0492141 0.000108522
          16   0.0492752   0.0492179 0.000101807
          17   0.0494229   0.0492299 9.65296e-05
          18   0.0501324   0.0492801  0.00010337
          19   0.0497497   0.0493048 0.000100841
          20   0.0495701   0.0493181 9.66677e-05
          21   0.0488608   0.0492963 9.44847e-05
          22   0.0499129   0.0493243 9.42559e-05
          23   0.0489808   0.0493094 9.13336e-05
          24    0.049764   0.0493283 8.94712e-05
          25   0.0496181   0.0493399   8.664e-05
          26   0.0493854   0.0493417 8.33253e-05
          27   0.0490176   0.0493297 8.10991e-05
          28   0.0493077   0.0493289 7.82065e-05
          29   0.0491381   0.0493223  7.5786e-05
          30   0.0501722   0.0493506 7.83762e-05
          31   0.0492986   0.0493489 7.58659e-05
          32   0.0495854   0.0493563 7.38541e-05
          33   0.0494467   0.0493591 7.16669e-05
          34   0.0487733   0.0493418    7.16e-05
          35   0.0494295   0.0493444 6.95981e-05
          36    0.049152    0.049339 6.78697e-05
          37   0.0490725   0.0493318 6.64163e-05
          38   0.0499765   0.0493488    6.68e-05
          39   0.0489007   0.0493373 6.60678e-05
          40   0.0493843   0.0493385 6.44266e-05
          41   0.0497199   0.0493478 6.35234e-05
          42   0.0496684   0.0493554 6.24681e-05
          43   0.0487868   0.0493422 6.23993e-05
          44   0.0496993   0.0493503 6.15069e-05
          45   0.0491215   0.0493452 6.03499e-05
          46   0.0491014   0.0493399 5.92702e-05
          47   0.0492601   0.0493382 5.80334e-05
          48   0.0492729   0.0493368 5.68403e-05
          49     0.04955   0.0493412 5.58465e-05
          50   0.0486333    0.049327 5.64959e-05
