           1     1.38025     1.38025           0
           2     1.43586     1.40806   0.0196598
           3     1.41772     1.41128   0.0133677
           4     1.32624     1.39002    0.020964
           5     1.56903     1.42582   0.0361487
           6     1.46605     1.43252   0.0307395
           7     1.37212      1.4239   0.0275327
           8     1.45703     1.42804   0.0244006
           9     1.38457     1.42321   0.0221621
          10     1.44846     1.42573   0.0200892
          11     1.29238     1.41361   0.0216132
          12     1.38885     1.41155   0.0199103
          13     1.37202     1.40851   0.0186094
          14     1.36656     1.40551   0.0175198
          15     1.36927     1.40309   0.0165175
          16     1.39481     1.40258   0.0154933
          17     1.49987      1.4083   0.0156033
          18     1.37781     1.40661   0.0148281
          19     1.38121     1.40527   0.0141078
          20     1.40784      1.4054    0.013403
          21     1.35223     1.40287   0.0130017
          22     1.39826     1.40266   0.0124124
          23     1.23644     1.39543   0.0138172
          24     1.35616     1.39379    0.013338
          25     1.33501     1.39144   0.0130101
          26     1.41091     1.39219   0.0125312
          27     1.40231     1.39257   0.0120727
          28     1.51237     1.39684   0.0123765
          29     1.52563     1.40129   0.0127216
          30     1.40988     1.40157   0.0123008
          31     1.38817     1.40114   0.0119116
          32     1.45611     1.40286   0.0116625
          33     1.38268     1.40225   0.0113251
          34      1.4549      1.4038   0.0110974
          35     1.32246     1.40147    0.011021
          36     1.42649     1.40217   0.0107368
          37     1.35126     1.40079   0.0105344
          38     1.40881       1.401   0.0102593
          39     1.41124     1.40126  0.00999959
          40     1.34974     1.39998  0.00983221
          41     1.33542      1.3984  0.00971767
          42     1.46446     1.39997  0.00961272
          43     1.39129     1.39977  0.00939129
          44     1.42831     1.40042  0.00920023
          45     1.27303     1.39759  0.00942123
          46     1.40831     1.39782   0.0092193
          47     1.31712     1.39611  0.00918165
          48      1.2687     1.39345  0.00936619
          49      1.4061     1.39371   0.0091786
          50     1.31336      1.3921  0.00913461
          51     1.33722     1.39103  0.00901866
          52     1.40319     1.39126  0.00884826
          53     1.39007     1.39124  0.00868134
          54     1.54006     1.39399  0.00894737
          55     1.41881     1.39445  0.00879605
          56     1.49135     1.39618  0.00880754
          57     1.42309     1.39665  0.00866567
          58     1.48927     1.39824  0.00866215
          59     1.58242     1.40137  0.00906038
          60     1.29382     1.39957  0.00908494
          61     1.36546     1.39901   0.0089532
          62     1.44187     1.39971  0.00883544
          63     1.41472     1.39994  0.00869841
          64     1.50642     1.40161  0.00872014
          65      1.3434     1.40071  0.00863184
          66     1.45131     1.40148  0.00853503
          67     1.32278      1.4003  0.00848809
          68     1.34052     1.39943  0.00840868
          69     1.45161     1.40018  0.00832075
          70     1.42599     1.40055  0.00821005
          71     1.40821     1.40066  0.00809512
          72     1.40438     1.40071  0.00798286
          73     1.37773     1.40039  0.00787971
          74     1.40877     1.40051  0.00777404
          75     1.35536     1.39991  0.00769365
          76     1.34058     1.39913  0.00763192
          77     1.44765     1.39976  0.00755878
          78     1.42049     1.40002  0.00746654
          79     1.41391      1.4002   0.0073741
          80     1.43497     1.40063  0.00729472
          81      1.4395     1.40111  0.00722043
          82     1.50693      1.4024  0.00724679
          83     1.42345     1.40266  0.00716391
          84     1.35354     1.40207  0.00710245
          85     1.31492     1.40105  0.00709251
          86     1.40429     1.40108  0.00701014
          87     1.32354     1.40019  0.00698599
          88     1.43213     1.40056  0.00691603
          89     1.24583     1.39882  0.00705344
          90      1.3705      1.3985  0.00698208
          91     1.47832     1.39938  0.00696022
          92      1.3334     1.39866  0.00692141
          93      1.4196     1.39889  0.00685065
          94     1.37513     1.39863  0.00678243
          95     1.36948     1.39833  0.00671797
          96     1.49178      1.3993  0.00671816
          97      1.3552     1.39885  0.00666427
          98     1.41192     1.39898   0.0065976
          99     1.34215     1.39841  0.00655588
         100     1.40633     1.39849   0.0064908
