0	0
1	0
1.40265	0.00423694
1.719	0.00639243
1.98413	0.0078123
2.22811	0.00847087
2.44215	0.00857588
2.63773	0.00963795
2.82351	0.0103411
2.99219	0.0112783
3.15387	0.0125225
3.30387	0.0128192
3.45479	0.012798
3.59574	0.0130596
3.73063	0.0140094
3.86815	0.0153081
3.98926	0.0156387
4.11172	0.0166357
4.23522	0.0174297
4.34328	0.0181775
4.45913	0.0185714
4.56676	0.0194042
4.67754	0.0198572
4.7784	0.0201313
4.88624	0.0212442
4.98306	0.0213058
5.09039	0.0218577
5.19129	0.0232485
5.28553	0.023253
5.38417	0.0234723
5.48633	0.0238548
5.5677	0.0236396
5.65398	0.0243583
5.73778	0.0243518
5.82711	0.0246109
5.91201	0.0254429
5.99011	0.0262804
6.07712	0.0270016
6.16191	0.0269483
6.2491	0.0269874
6.32872	0.0268469
6.40843	0.0264696
6.47872	0.0274064
6.54916	0.0287237
6.61952	0.0293216
6.68588	0.029345
6.76455	0.0302936
6.84152	0.031044
6.92166	0.0313603
6.98034	0.030821
7.0543	0.0308509
7.1253	0.0311229
7.19411	0.0316592
7.26317	0.0324394
7.3406	0.0326054
7.39679	0.0326157
7.47638	0.0327982
7.54213	0.0334376
7.61314	0.032974
7.68915	0.0342174
7.75635	0.0345505
7.81537	0.0352859
7.87704	0.035972
7.9504	0.0356757
8.0117	0.0352483
8.07421	0.0359278
8.13138	0.0345357
8.20445	0.0343976
8.25651	0.0345107
8.31466	0.0349424
8.37263	0.0354279
8.43525	0.0349566
8.49591	0.0349425
8.55115	0.0350901
8.60466	0.034644
8.6652	0.0339019
8.73285	0.034687
8.79698	0.0345183
8.8543	0.0330658
8.92874	0.0318254
8.995	0.0329089
9.04661	0.0329969
9.10287	0.0336244
9.15472	0.0338892
9.20948	0.034834
9.25527	0.0355557
9.30366	0.0355829
9.36796	0.0357252
9.4212	0.036866
9.47221	0.0372018
9.52986	0.0362668
9.59556	0.0356353
9.65042	0.035885
9.69312	0.0362562
9.75109	0.0364273
9.79879	0.036059
9.84759	0.037182
9.90023	0.037035
9.94469	0.0377934
9.99582	0.0378411
10.0515	0.0390998
