0.989176	0
0.999532	0.0103559
1.00096	0.00614787
1.0029	0.0047592
1.00648	0.00513646
1.01024	0.00563538
1.00762	0.00543538
1.00688	0.00476571
1.0071	0.00420902
1.00755	0.00379067
1.00701	0.00347097
1.00508	0.00371051
1.00565	0.00346052
1.00467	0.0033487
1.00454	0.00312046
1.00503	0.00296082
1.00398	0.00297358
1.00384	0.00280707
1.0031	0.00275575
1.0038	0.00270586
1.00393	0.0025774
1.00322	0.00255941
1.00264	0.00251325
1.00363	0.00260093
1.00394	0.00251373
1.00434	0.00244909
1.004	0.00238169
1.00402	0.00229514
1.005	0.00242304
1.00465	0.00236788
1.0049	0.0023049
1.0052	0.00225102
1.00526	0.00218274
1.0053	0.00211789
1.00575	0.00210468
1.00596	0.0020564
1.00581	0.00200563
1.00603	0.00196413
1.00554	0.00197534
1.00474	0.00208465
1.00485	0.00203601
1.00481	0.00198722
1.00471	0.00194325
1.00472	0.00189863
1.00407	0.00196634
1.00379	0.00194406
1.00367	0.00190613
1.00329	0.00190341
1.00325	0.00186472
1.00297	0.00184768
1.00318	0.00182306
1.0029	0.00180864
1.00277	0.00177904
1.00253	0.00176228
1.00238	0.00173689
1.00238	0.00170559
1.00229	0.00167752
1.00211	0.00165787
1.00221	0.00163227
1.00233	0.00160923
1.00228	0.00158351
1.0019	0.00160178
1.00194	0.00157672
1.00192	0.00155211
1.00184	0.00152987
1.002	0.00151504
1.00189	0.00149674
1.00197	0.00147663
1.00185	0.00146009
1.00178	0.00144041
1.00158	0.00143394
1.00166	0.00141575
1.00157	0.00139914
1.00169	0.00138561
1.00181	0.00137225
1.00157	0.0013748
1.00162	0.00135771
1.00165	0.00134049
1.00171	0.00132459
1.00176	0.00130897
1.0017	0.00129388
1.00151	0.00129212
1.00165	0.00128431
1.00144	0.00128718
1.00147	0.00127233
1.00148	0.00125749
1.00127	0.0012607
1.00098	0.0012802
1.00079	0.00128001
1.00089	0.00127015
1.00088	0.0012562
1.00085	0.00124273
1.00074	0.0012347
1.00103	0.00125552
1.00077	0.00126827
1.00067	0.00125907
1.00059	0.00124825
1.00055	0.00123613
1.00066	0.00122821
1.00041	0.00124107
