0.994414	0
0.978865	0.015549
0.984897	0.0108157
0.995407	0.0129975
0.99865	0.0105775
0.991415	0.0112667
1.00267	0.0147423
1.00024	0.0129959
0.993417	0.0133395
0.98569	0.0142152
0.986507	0.0128841
0.99154	0.012793
0.993097	0.0118704
0.999505	0.0127215
0.998829	0.0118623
1.00885	0.0149513
1.00364	0.0149793
1.00089	0.0143874
1.00146	0.013621
1.00386	0.0131416
1.00414	0.0125033
0.998673	0.0131132
0.999927	0.0125927
0.999888	0.0120567
0.99629	0.0121112
0.994716	0.011742
0.995387	0.0113186
0.995292	0.0109073
0.998779	0.0110869
0.998349	0.0107196
0.999238	0.0104061
1.00153	0.0103326
1.00025	0.0100955
1.00162	0.0098888
1.00216	0.00961743
1.00248	0.00935183
1.00429	0.00927514
1.00456	0.00903168
1.00298	0.00893773
1.00536	0.00903161
1.00542	0.00880874
1.00451	0.00864423
1.00531	0.00847845
1.00505	0.0082874
1.0037	0.00821265
1.00398	0.0080369
1.00254	0.00799586
1.00229	0.00783144
1.00222	0.00767024
1.00139	0.00756145
1.00179	0.00742266
1.00178	0.00727852
1.00301	0.00724551
1.00317	0.00711186
1.00257	0.00700707
1.00295	0.0068909
1.00382	0.00682459
1.00377	0.00670608
1.00454	0.00663727
1.00407	0.00654281
1.00541	0.00657345
1.00521	0.00646988
1.00552	0.00637388
1.00614	0.00630437
1.00489	0.00633148
1.00482	0.00623521
1.00483	0.00614146
1.00384	0.00613127
1.00383	0.00604176
1.00522	0.00611427
1.00507	0.00602943
1.00466	0.00595922
1.00388	0.00592843
1.00431	0.00586327
1.00465	0.00579468
1.00412	0.00574248
1.00377	0.00567831
1.00378	0.00560505
1.00437	0.00556505
1.00342	0.00557706
1.00265	0.00556081
1.00292	0.00549941
1.00312	0.00543637
1.00337	0.00537692
1.0022	0.00544025
1.00254	0.00538716
1.00238	0.00532732
1.00152	0.00533584
1.00132	0.00527921
1.00195	0.00525774
1.00114	0.00526139
1.00088	0.00521053
1.00098	0.00515519
1.00051	0.00512162
1.00057	0.00506772
1.00101	0.0050339
1.00065	0.00499444
1.00104	0.00495811
1.00025	0.00497042
1.00065	0.00493714
