           1   -5.462366   -5.462366           0
           2   -5.463341   -5.462854   0.0003447
           3   -5.462387   -5.462698   0.0002626
           4   -5.461537   -5.462408 0.000319289
           5   -5.462001   -5.462327 0.000265589
           6   -5.462539   -5.462362 0.000223672
           7   -5.462795   -5.462424 0.000200094
           8   -5.462384   -5.462419 0.000175144
           9    -5.46267   -5.462447 0.000157897
          10   -5.462241   -5.462426 0.000143444
          11   -5.462607   -5.462443 0.000131344
          12   -5.462795   -5.462472  0.00012363
          13   -5.462766   -5.462495 0.000116171
          14    -5.46245   -5.462491 0.000107916
          15   -5.462611   -5.462499 0.000101017
          16   -5.462725   -5.462513 9.56784e-05
          17   -5.462338   -5.462503  9.0606e-05
          18   -5.462777   -5.462518 8.68442e-05
          19    -5.46268   -5.462527 8.26906e-05
          20   -5.462766   -5.462539 7.94165e-05
          21   -5.461654   -5.462497 8.60862e-05
          22   -5.462357    -5.46249 8.24073e-05
          23   -5.462322   -5.462483 7.91471e-05
          24   -5.461818   -5.462455 8.05554e-05
          25   -5.462493   -5.462457 7.73473e-05
          26   -5.462059   -5.462442 7.58702e-05
          27   -5.463104   -5.462466 7.69292e-05
          28   -5.462083   -5.462452  7.5387e-05
          29    -5.46292   -5.462469 7.44903e-05
          30   -5.462387   -5.462466 7.20572e-05
          31   -5.462799   -5.462477  7.0532e-05
          32   -5.462849   -5.462488 6.92825e-05
          33   -5.463413   -5.462516 7.26252e-05
          34   -5.461502   -5.462486 7.63665e-05
          35   -5.461831   -5.462468 7.64467e-05
          36   -5.462748   -5.462475 7.47185e-05
          37   -5.463122   -5.462493 7.47112e-05
          38   -5.463401   -5.462517 7.64746e-05
          39   -5.462991   -5.462529 7.54735e-05
          40   -5.461935   -5.462514 7.50351e-05
          41    -5.46189   -5.462499 7.47326e-05
          42   -5.461264    -5.46247 7.85263e-05
          43    -5.46309   -5.462484 7.80135e-05
          44    -5.46231    -5.46248 7.63407e-05
          45   -5.462721   -5.462485 7.48317e-05
          46   -5.462824   -5.462493 7.35664e-05
          47   -5.463649   -5.462517 7.60004e-05
          48   -5.462879   -5.462525 7.47904e-05
          49   -5.463951   -5.462554 7.87212e-05
          50   -5.462973   -5.462562 7.75926e-05
