           1    -0.41561    -0.41561           0
           2   -0.428323   -0.421967  0.00449471
           3   -0.396986    -0.41364  0.00742983
           4   -0.398405   -0.409831  0.00647539
           5   -0.418342   -0.411533  0.00539942
           6   -0.418565   -0.412705  0.00462496
           7   -0.428401   -0.414948  0.00447488
           8   -0.391677   -0.412039   0.0047681
           9   -0.400629   -0.410771  0.00440363
          10   -0.419715   -0.411665  0.00405308
          11   -0.406461   -0.411192  0.00371213
          12   -0.404038   -0.410596  0.00345033
          13   -0.403647   -0.410062  0.00322606
          14      -0.408   -0.409914  0.00299899
          15   -0.411787   -0.410039  0.00280165
          16   -0.426378    -0.41106   0.0028065
          17    -0.42155   -0.411677  0.00270839
          18   -0.381747   -0.410015   0.0030256
          19   -0.393441   -0.409142  0.00298946
          20   -0.395369   -0.408454  0.00291824
          21    -0.39657   -0.407888  0.00283361
          22   -0.437622   -0.409239  0.00300993
          23   -0.409742   -0.409261  0.00287915
          24   -0.390029    -0.40846  0.00286853
          25   -0.400391   -0.408137  0.00277189
          26   -0.385901   -0.407282  0.00279411
          27   -0.417246   -0.407651  0.00271488
          28   -0.404233   -0.407529  0.00262067
          29   -0.384479   -0.406734  0.00264809
          30   -0.406601    -0.40673  0.00255982
          31   -0.391569    -0.40624  0.00252354
          32    -0.44185   -0.407353  0.00267881
          33   -0.403046   -0.407223  0.00260081
          34   -0.414714   -0.407443  0.00253363
          35   -0.429276   -0.408067  0.00253687
          36   -0.379459   -0.407272  0.00258787
          37   -0.382643   -0.406607  0.00260213
          38   -0.407978   -0.406643  0.00253391
          39   -0.389999   -0.406216  0.00250461
          40    -0.43506   -0.406937  0.00254368
          41    -0.39178   -0.406567  0.00250836
          42     -0.3944   -0.406278  0.00246531
          43   -0.414112    -0.40646   0.0024147
          44   -0.402151   -0.406362  0.00236181
          45   -0.415044   -0.406555  0.00231719
          46   -0.396359   -0.406333  0.00227739
          47   -0.424063    -0.40671  0.00225996
          48   -0.377047   -0.406092  0.00229582
          49   -0.402352   -0.406016  0.00225024
          50   -0.395581   -0.405807  0.00221489
