           1   0.0488768   0.0488768           0
           2   0.0497242   0.0493005 0.000299582
           3   0.0487986   0.0491332 0.000241976
           4   0.0486114   0.0490028 0.000213771
           5   0.0487411   0.0489504 0.000177306
           6   0.0487893   0.0489236 0.000149775
           7   0.0491678   0.0489585 0.000132381
           8   0.0488844   0.0489492 0.000116157
           9   0.0479207   0.0488349 0.000149228
          10   0.0496564   0.0489171  0.00015528
          11   0.0489606    0.048921 0.000141214
          12   0.0484538   0.0488821 0.000134708
          13   0.0489408   0.0488866 0.000124421
          14   0.0489474    0.048891 0.000115609
          15   0.0487111    0.048879 0.000108522
          16   0.0489401   0.0488828 0.000101807
          17   0.0490878   0.0488949 9.65296e-05
          18   0.0497973    0.048945  0.00010337
          19   0.0494146   0.0489697 0.000100841
          20    0.049235    0.048983 9.66677e-05
          21   0.0485257   0.0489612 9.44847e-05
          22   0.0495779   0.0489892 9.42559e-05
          23   0.0486457   0.0489743 9.13336e-05
          24    0.049429   0.0489932 8.94712e-05
          25    0.049283   0.0490048   8.664e-05
          26   0.0490503   0.0490066 8.33253e-05
          27   0.0486825   0.0489946 8.10991e-05
          28   0.0489727   0.0489938 7.82065e-05
          29    0.048803   0.0489872  7.5786e-05
          30   0.0498371   0.0490155 7.83762e-05
          31   0.0489635   0.0490139 7.58659e-05
          32   0.0492503   0.0490212 7.38541e-05
          33   0.0491116    0.049024 7.16669e-05
          34   0.0484382   0.0490068    7.16e-05
          35   0.0490944   0.0490093 6.95981e-05
          36   0.0488169   0.0490039 6.78697e-05
          37   0.0487375   0.0489967 6.64163e-05
          38   0.0496414   0.0490137    6.68e-05
          39   0.0485656   0.0490022 6.60678e-05
          40   0.0490492   0.0490034 6.44266e-05
          41   0.0493848   0.0490127 6.35234e-05
          42   0.0493333   0.0490203 6.24681e-05
          43   0.0484517   0.0490071 6.23993e-05
          44   0.0493643   0.0490152 6.15069e-05
          45   0.0487864   0.0490101 6.03499e-05
          46   0.0487663   0.0490048 5.92702e-05
          47    0.048925   0.0490031 5.80334e-05
          48   0.0489378   0.0490018 5.68403e-05
          49   0.0492149   0.0490061 5.58465e-05
          50   0.0482982   0.0489919 5.64959e-05
