           1     1.80415     1.80415           0
           2     1.81689     1.81052  0.00450436
           3     1.78554     1.80219   0.0074318
           4       1.787     1.79839  0.00647184
           5     1.80691      1.8001  0.00539689
           6     1.80713     1.80127   0.0046231
           7     1.81696     1.80351  0.00447327
           8     1.78024      1.8006  0.00476701
           9      1.7892     1.79933  0.00440258
          10     1.80822     1.80022  0.00405103
          11     1.79502     1.79975  0.00371023
          12     1.79267     1.79916  0.00344767
          13     1.79225     1.79863  0.00322322
          14     1.79654     1.79848  0.00299644
          15      1.8004     1.79861  0.00279943
          16     1.81486     1.79962   0.0028027
          17     1.81009     1.80024  0.00270458
          18     1.77035     1.79858  0.00302142
          19     1.78202     1.79771   0.0029855
          20     1.78394     1.79702  0.00291454
          21     1.78514     1.79645  0.00283013
          22     1.82612      1.7978  0.00300568
          23     1.79828     1.79782  0.00287507
          24     1.77862     1.79702  0.00286441
          25     1.78894      1.7967  0.00276803
          26     1.77448     1.79584  0.00279033
          27     1.80585     1.79621   0.0027115
          28     1.79275     1.79609  0.00261749
          29     1.77304      1.7953   0.0026452
          30     1.79517     1.79529  0.00255703
          31     1.78008      1.7948  0.00252119
          32      1.8303     1.79591  0.00267542
          33     1.79163     1.79578  0.00259749
          34     1.80328       1.796  0.00253045
          35     1.81785     1.79663  0.00253395
          36     1.76804     1.79583  0.00258494
          37     1.77124     1.79517   0.0025991
          38     1.79655      1.7952  0.00253096
          39     1.77857     1.79478  0.00250174
          40     1.82358      1.7955  0.00254074
          41     1.78035     1.79513  0.00250547
          42       1.783     1.79484  0.00246241
          43     1.80267     1.79502  0.00241187
          44     1.79074     1.79492  0.00235902
          45      1.8036     1.79512  0.00231447
          46     1.78489     1.79489  0.00227481
          47     1.81252     1.79527  0.00225712
          48     1.76567     1.79465  0.00229277
          49     1.79092     1.79458  0.00224725
          50     1.78413     1.79437  0.00221199
