           1    1.391887    1.391887           0
           2    1.391914    1.391901 9.65334e-06
           3    1.391903    1.391902 6.47163e-06
           4    1.391945    1.391913 1.06526e-05
           5    1.391916    1.391913 8.55025e-06
           6    1.391919    1.391914 7.17468e-06
           7    1.391911    1.391914 6.16495e-06
           8    1.391913    1.391914 5.39554e-06
           9    1.391918    1.391914 4.81257e-06
          10    1.391857    1.391908 6.94225e-06
          11    1.391914    1.391909 6.32656e-06
          12     1.39198    1.391915 8.12344e-06
          13    1.391951    1.391918 7.96262e-06
          14    1.391888    1.391916 7.66368e-06
          15    1.391968    1.391919 7.90337e-06
          16    1.391832    1.391914 9.08609e-06
          17    1.391888    1.391912 8.67491e-06
          18    1.391952    1.391914 8.46577e-06
          19    1.391925    1.391915 8.03976e-06
          20    1.391918    1.391915 7.63934e-06
          21    1.391918    1.391915 7.27654e-06
          22     1.39185    1.391912 7.52663e-06
          23    1.391889    1.391911 7.26747e-06
          24    1.391944    1.391912 7.09019e-06
          25    1.391898    1.391912 6.83029e-06
          26    1.391932    1.391913 6.61291e-06
          27    1.391958    1.391914 6.58015e-06
          28    1.391866    1.391913 6.56491e-06
          29    1.391908    1.391913 6.34044e-06
          30    1.391917    1.391913 6.13092e-06
          31    1.391862    1.391911 6.14919e-06
          32    1.391806    1.391908 6.77317e-06
          33    1.391934    1.391909 6.61287e-06
          34    1.391919    1.391909 6.42503e-06
          35     1.39192    1.391909 6.24978e-06
          36    1.391937     1.39191 6.12243e-06
          37     1.39195    1.391911  6.0525e-06
          38    1.391924    1.391911 5.90258e-06
          39     1.39192    1.391912 5.75539e-06
          40    1.391875    1.391911 5.68476e-06
          41    1.391925    1.391911 5.55751e-06
          42    1.391948    1.391912 5.49442e-06
          43     1.39191    1.391912 5.36685e-06
          44    1.391935    1.391912 5.27117e-06
          45    1.391908    1.391912 5.15479e-06
          46     1.39188    1.391912 5.08895e-06
          47    1.391811    1.391909 5.40917e-06
          48    1.391976    1.391911 5.46903e-06
          49    1.391923    1.391911  5.3632e-06
          50    1.391902    1.391911 5.25889e-06
