5.16514	0
5.19606	0.0341646
5.60047	0.447385
5.4047	0.383263
5.40246	0.296884
5.40382	0.24241
5.40023	0.204912
5.44235	0.183464
5.4342	0.162051
5.44286	0.145258
5.45183	0.131764
5.48142	0.12465
5.43964	0.123608
5.41345	0.118042
5.41743	0.109979
5.41499	0.102911
5.43794	0.0999413
5.43883	0.0942307
5.42301	0.0908333
5.41193	0.0870376
5.42099	0.0833925
5.41079	0.0803059
5.40647	0.0768835
5.38812	0.0763537
5.40533	0.0756664
5.40745	0.0727358
5.40887	0.0700076
5.42395	0.0694899
5.41787	0.0673877
5.41426	0.0652248
5.42003	0.0634081
5.40781	0.0628641
5.41699	0.0617692
5.41243	0.0601371
5.41528	0.058479
5.42698	0.058282
5.43036	0.056808
5.43066	0.0552939
5.42602	0.0541008
5.43635	0.0539533
5.43085	0.0529714
5.43392	0.051806
5.43903	0.0509009
5.44617	0.0503535
5.44899	0.04932
5.44545	0.0483941
5.439	0.047886
5.42859	0.0482695
5.43119	0.0473611
5.43558	0.0466576
5.42321	0.0477345
5.42019	0.0469261
5.42356	0.0461828
5.41866	0.0456427
5.41936	0.0448118
5.41557	0.0442029
5.41083	0.0437355
5.40493	0.043466
5.41158	0.0433508
5.41369	0.0426857
5.41686	0.0421258
5.42091	0.0416817
5.42311	0.0410867
5.42196	0.0404595
5.42098	0.0398468
5.42343	0.0393313
5.42628	0.0388677
5.43073	0.0386072
5.43175	0.0380604
5.43024	0.0375502
5.4291	0.0370389
5.43302	0.0367772
5.4326	0.0362729
5.43509	0.0358853
5.44075	0.0359512
5.44337	0.035593
5.44637	0.0352839
5.4526	0.0355025
5.4515	0.0350715
5.45433	0.0347713
5.45395	0.0343418
5.45204	0.0339866
5.4523	0.0335759
5.44372	0.0345013
5.44532	0.0341384
5.44418	0.0337627
5.44448	0.0333741
5.44622	0.0330483
5.444	0.0327666
5.44029	0.0326597
5.44411	0.0325748
5.44457	0.0322227
5.4442	0.0318769
5.44529	0.0315587
5.44535	0.0312248
5.44739	0.0309796
5.44595	0.0306999
5.44865	0.030531
5.44441	0.0305815
5.45009	0.0309182
