15.0934	0
14.7363	0.394733
14.8436	0.256914
14.6302	0.297668
14.9138	0.389116
14.8993	0.318116
14.868	0.271074
14.7819	0.253309
14.862	0.240314
14.8593	0.214965
14.8916	0.197689
14.9271	0.184684
14.943	0.170786
14.9472	0.158187
14.903	0.155147
14.9656	0.160739
14.903	0.166081
14.8902	0.157216
14.8623	0.15187
14.8717	0.144448
14.8773	0.137539
14.8855	0.131447
14.8323	0.138689
14.8044	0.136297
14.7843	0.132613
14.7844	0.127411
14.712	0.14639
14.7514	0.14761
14.7719	0.144225
14.7971	0.142102
14.8167	0.139134
14.8302	0.135536
14.8461	0.132539
14.8807	0.134141
14.8793	0.130261
14.8909	0.127237
14.9025	0.124407
14.8865	0.122374
14.905	0.120953
14.9345	0.122291
14.9796	0.129283
14.9893	0.126625
14.9723	0.125063
14.9897	0.123679
14.9961	0.121111
14.9981	0.11847
15.0026	0.116025
14.9932	0.114054
14.9829	0.112283
14.975	0.110361
14.9755	0.108177
14.9734	0.106102
14.9659	0.104412
14.9711	0.102622
14.9771	0.100953
15.0044	0.103648
15.0063	0.101834
14.9995	0.100342
14.9963	0.0986883
15.0047	0.0974642
14.9844	0.0984396
14.9889	0.0969665
15.0142	0.0994345
14.9973	0.0996293
14.9921	0.0982562
14.9938	0.0967745
14.997	0.0953856
14.9953	0.0939913
14.9786	0.0944474
14.9817	0.0931519
14.9929	0.0926653
14.9988	0.0915985
14.9965	0.0903685
14.9763	0.0918955
14.9654	0.0914637
14.9636	0.0902742
14.9646	0.0891008
14.9658	0.0879612
14.9617	0.0869581
14.9683	0.0861789
14.9663	0.0851376
14.9674	0.0841015
14.9518	0.0848533
14.9654	0.0851687
14.9624	0.084227
14.9659	0.0833317
14.9585	0.0827704
14.9624	0.0819389
14.9717	0.0816574
14.9686	0.080815
14.9713	0.0799768
14.9725	0.0791132
14.9713	0.078269
14.9748	0.0775321
14.985	0.0775233
14.9886	0.076817
14.9898	0.0760321
14.9854	0.0754105
14.9876	0.0746863
14.9845	0.0740161
