5.43876	0
5.44647	0.00852412
5.62985	0.202719
5.49688	0.205284
5.52216	0.161448
5.52421	0.131841
5.41718	0.162504
5.46211	0.149238
5.43801	0.134285
5.44398	0.120289
5.42056	0.111841
5.43698	0.103697
5.45298	0.0970108
5.44362	0.0904074
5.45267	0.0847567
5.44691	0.0795379
5.4576	0.0756406
5.4504	0.0717565
5.43993	0.0688546
5.43652	0.0654299
5.41964	0.0649727
5.44807	0.0694602
5.4624	0.0682372
5.48157	0.0686788
5.48239	0.0658806
5.48471	0.0633482
5.4851	0.0609584
5.4778	0.0592927
5.47895	0.0572257
5.4678	0.056641
5.46596	0.0548214
5.47761	0.0546201
5.4721	0.0532883
5.47303	0.0517074
5.46597	0.0508108
5.47432	0.050234
5.48052	0.049336
5.48546	0.0483298
5.47284	0.0490991
5.47589	0.0479745
5.47991	0.047
5.48621	0.0463934
5.47719	0.0463848
5.4854	0.0462174
5.48208	0.0453272
5.47321	0.0454029
5.47373	0.0444301
5.47154	0.0435619
5.46161	0.0440525
5.45617	0.0435787
5.45962	0.0428857
5.45548	0.0423007
5.45047	0.0418629
5.45993	0.0423896
5.46097	0.0416275
5.45719	0.04109
5.45802	0.0403733
5.45656	0.0397041
5.45105	0.0394981
5.45913	0.0398498
5.46041	0.0392164
5.453	0.0394378
5.45541	0.038898
5.45262	0.0384095
5.44759	0.0382197
5.44754	0.0376362
5.44741	0.0370705
5.45105	0.0367422
5.44999	0.0362248
5.45074	0.0357132
5.4542	0.0354144
5.45583	0.034965
5.45882	0.0346414
5.46548	0.034953
5.46236	0.0346556
5.46605	0.0344382
5.45947	0.0347573
5.46055	0.0343298
5.46147	0.0339078
5.46108	0.0334841
5.46609	0.0335285
5.46902	0.0332753
5.47042	0.0329084
5.46863	0.0325748
5.46677	0.0322543
5.46278	0.0321813
5.45835	0.0321833
5.45657	0.0318765
5.456	0.0315226
5.45821	0.031266
5.45901	0.0309331
5.45921	0.0305959
5.46158	0.0303785
5.4646	0.0302385
5.46694	0.0300293
5.46815	0.0297452
5.47468	0.030309
5.47258	0.0300883
5.47137	0.0298125
5.47437	0.0296977
