15.0545	0
14.5571	0.549751
14.5949	0.320145
14.6831	0.24647
14.7993	0.230079
14.7673	0.191163
14.8256	0.173928
14.7436	0.17577
14.7878	0.162534
14.8621	0.166955
14.8846	0.153048
14.8709	0.140532
14.8984	0.132795
14.9625	0.141895
15.0044	0.139987
15.0403	0.13683
15.0405	0.128529
15.0898	0.132868
15.0929	0.125728
15.135	0.128035
15.1611	0.125167
15.1388	0.121872
15.1205	0.118194
15.1305	0.113695
15.1125	0.110849
15.0937	0.108496
15.1047	0.105099
15.1142	0.101819
15.1142	0.0982458
15.145	0.100844
15.1916	0.110264
15.1967	0.106912
15.2139	0.10535
15.2343	0.104667
15.2321	0.101661
15.2045	0.103408
15.199	0.100759
15.1817	0.0999066
15.1791	0.0973544
15.1513	0.0997306
15.1504	0.0972729
15.1497	0.0949318
15.1399	0.0933348
15.1478	0.091606
15.1526	0.0897037
15.1555	0.0877901
15.1538	0.0859208
15.1655	0.0850993
15.1807	0.0850101
15.1667	0.0847152
15.1564	0.0838047
15.1554	0.0821853
15.1523	0.0806921
15.1462	0.0794694
15.1639	0.0804256
15.1359	0.0848266
15.1421	0.0836087
15.1354	0.0824946
15.1196	0.0829391
15.1206	0.0815535
15.1206	0.0802055
15.1285	0.0793833
15.1257	0.0781742
15.1263	0.0769465
15.1113	0.0775498
15.117	0.0766229
15.1129	0.075608
15.122	0.0751733
15.1306	0.074676
15.1213	0.0743124
15.1336	0.0745122
15.1212	0.0747481
15.1073	0.0753015
15.1182	0.0752599
15.1094	0.0748845
15.1069	0.0739455
15.1055	0.0729955
15.1085	0.0721294
15.1007	0.0717268
15.0968	0.0709569
15.0892	0.0705716
15.085	0.069864
15.0815	0.0691267
15.0819	0.0683004
15.0778	0.0676421
15.0726	0.0670992
15.0708	0.0663521
15.0711	0.0655946
15.0774	0.0652245
15.0793	0.0645282
15.0831	0.0639562
15.0868	0.0633882
15.0838	0.0627925
15.0798	0.0622773
15.0933	0.0634117
15.0916	0.0627782
15.0955	0.0622807
15.0974	0.0616776
15.1021	0.0612763
15.0968	0.0609517
