           1           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000598682    0.157252      1.0869     2.06448     2.29948     2.08445     1.86988     1.60247     1.46374     1.32048     1.25201     1.18409     1.14635     1.12053     1.08671     1.06716     1.07952     1.05219     1.06263     1.07043     1.04415     1.05154     1.05489     1.04053     1.04221     1.02011     1.01896     1.02064     1.00969      1.0154     1.01653     1.00589     1.00587     0.98784      1.0157    0.997311    0.999277    0.987852     1.00372    0.999646    0.994813    0.990615    0.996471    0.988798     1.00137    0.994463    0.979555    0.997334    0.995367    0.989885    0.989233    0.981323    0.987616    0.984931    0.989769    0.984229    0.981975     0.97798     0.99257    0.992136    0.984661    0.989331    0.984812    0.982307    0.985946    0.984378    0.981704    0.980711    0.989702    0.987113    0.980872     0.98616    0.987582    0.985618    0.984398    0.980919     0.97711    0.986696    0.983716    0.988306    0.983643     0.98965    0.985831    0.988035    0.984493    0.983473    0.989991
           2           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000748353    0.151025     1.07748      2.0252     2.31106      2.0933     1.82869     1.59708     1.46504     1.32927     1.25769     1.18491     1.14899     1.12007     1.09252     1.06881     1.07384     1.05011     1.05333     1.06821     1.04517     1.04315     1.04818     1.04192     1.04296     1.02719     1.01702     1.01092     1.01666     1.01561     1.00744      1.0027    0.998018    0.994831       1.009     1.00788    0.997507    0.993417    0.998427    0.998051    0.996644    0.990468     1.00002    0.992611    0.998805    0.992796    0.982723    0.992197    0.992272    0.984715    0.988333    0.987784    0.989333     0.98482      0.9912    0.984433    0.987444     0.98487    0.990824    0.992905    0.989995    0.988456    0.989619    0.983548    0.986577    0.984484    0.984001    0.985306    0.992882    0.983316    0.985992    0.985759     0.98529    0.987526    0.987193    0.983082    0.986424    0.987079    0.986574    0.984543    0.985675    0.990787    0.983811    0.985204    0.982691    0.985763    0.988177
           3           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000598682    0.149122     1.07161     2.01004     2.31457     2.07744     1.82037     1.60126     1.45075     1.33945     1.25046     1.18939     1.14945      1.1188     1.09557     1.06694     1.07007     1.04975     1.05414     1.06325     1.04632     1.04058     1.04503     1.03427     1.03525     1.02536     1.01329     1.01454     1.00974     1.01717     1.00726      1.0002    0.995892     0.99701     1.00817     1.00542    0.997733     0.99291    0.994792    0.997289    0.991921    0.993365    0.994327    0.992041    0.994417     0.99399    0.987608     0.98886    0.991553     0.98622    0.985723    0.988862    0.988722     0.98635    0.988803    0.987405    0.989251     0.98664    0.987744    0.987872    0.990527    0.987296     0.98779     0.98555    0.986439    0.983321    0.986658    0.985933    0.987869    0.985204    0.985019    0.985692     0.98632    0.985307    0.986758    0.982083    0.987142    0.987129    0.986108    0.983601    0.985251    0.988332    0.982869    0.984833    0.985349    0.985854    0.986692
           4           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000598682    0.151089     1.07175     2.00887     2.29703     2.09031     1.83601     1.59932     1.44943     1.33369     1.25073     1.19348     1.15285     1.10977     1.08976      1.0714     1.07146     1.05403     1.05741     1.06034     1.05108     1.04144     1.04459     1.03702     1.03272     1.02308     1.01437     1.01561     1.00811     1.01231     1.01142     1.00296    0.995191    0.999072      1.0055      1.0053    0.998515    0.990982    0.996416    0.996052    0.990385    0.991524    0.994008    0.992572    0.991468    0.993031    0.988739    0.988548    0.990822    0.987849    0.984076    0.990847    0.988198     0.98776    0.989526    0.986576    0.988675    0.983865    0.988414    0.984541    0.988235    0.986543    0.987036     0.98508    0.985307    0.985272    0.986231    0.985815    0.986189    0.983617    0.984771    0.984743    0.986576    0.985864    0.985935    0.983368    0.987426    0.986335    0.984022     0.98376    0.985642    0.987644    0.984736    0.985261    0.984819    0.986694    0.985517
           5           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000838155    0.148533     1.07718     2.00027     2.29132      2.0732     1.85024      1.6028     1.44476     1.33482     1.25337     1.19438     1.14473     1.11242     1.08666     1.07274     1.07156     1.05568     1.05725      1.0576     1.04783     1.04279     1.04811     1.03637     1.03213     1.02112     1.01623     1.01588     1.00929     1.01158     1.01157     1.00589    0.997154    0.999668      1.0015     1.00383      0.9986    0.991824     0.99541     0.99616     0.99156    0.992754    0.994129    0.990819    0.989787    0.991956    0.987495    0.988453    0.990911    0.986428    0.983697    0.992445    0.986328    0.986666    0.989438    0.987177    0.988804    0.983692     0.98873    0.984452    0.988296    0.985561    0.986551    0.985277     0.98636    0.984588    0.984155    0.984768    0.986052    0.984744    0.985467    0.984927    0.988078    0.985001    0.985227    0.984537    0.986793    0.985497    0.984134    0.984702    0.985217    0.986539    0.984874    0.984632    0.986341    0.987064    0.985038
           6           0           0           0           0           0           0           0           0           0           0           0           0           0 0.000798243     0.15003      1.0779     2.00172     2.28805     2.09149     1.85198     1.60394     1.44599     1.33451     1.24989     1.19517     1.14511     1.10938     1.08592      1.0747     1.06969     1.05739     1.05807     1.05554     1.04886     1.04375     1.04871     1.03517     1.03043      1.0251      1.0191     1.01399     1.00992     1.00989     1.01045     1.00575    0.998212    0.999455     1.00016     1.00152    0.997781    0.991516    0.993293    0.994457    0.991146    0.991687    0.993524    0.990445    0.989063    0.991247    0.987161    0.989123    0.991166    0.985898    0.984692    0.991169    0.987743    0.987628    0.987245    0.987362    0.988871    0.983148    0.988119    0.984817    0.988298    0.985649    0.987683    0.985472    0.986495    0.986044    0.983969    0.983498    0.986497    0.984901    0.984857    0.983972    0.987855    0.984858    0.984634     0.98433    0.985529    0.986273     0.98474    0.984541    0.985146    0.986205    0.985163    0.984475    0.986482    0.986605    0.986012
           7           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00111184    0.149393     1.07626     2.01026     2.27922     2.08951     1.85292     1.60553      1.4463     1.33821     1.24933     1.18977     1.14679     1.10942      1.0862     1.07606      1.0715     1.05751     1.05748     1.05599     1.05167      1.0462     1.04982     1.03561     1.02995     1.02593     1.01977      1.0145     1.01014     1.01107     1.01173     1.00799     1.00161     0.99962    0.999751     1.00153    0.999793    0.991454    0.995132    0.994882    0.991234    0.992292    0.992267    0.992428     0.99039     0.99177    0.987318    0.990045    0.990999    0.985562    0.986135    0.990615    0.989149    0.987507    0.988006    0.987243    0.988546    0.983644    0.987567     0.98528    0.988143    0.985811    0.987328     0.98648     0.98597    0.986477    0.984597    0.984151     0.98566    0.985332    0.985863    0.983737    0.987098    0.985189    0.984619    0.984233    0.985193    0.986151    0.984191    0.984892    0.985122    0.986669     0.98434    0.984475    0.986299    0.986096    0.986345
           8           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00119736    0.149954     1.07666     2.01746      2.2759     2.09073     1.84914     1.61492     1.45407     1.33909     1.24695     1.18936     1.14772     1.10991     1.08713     1.07533     1.07156     1.05802     1.05975     1.05797     1.05309     1.04594     1.04898     1.03713     1.03018       1.027     1.02034      1.0162     1.01398     1.00992     1.01087     1.00823     1.00364     1.00011     1.00036     1.00285     1.00013    0.992622    0.994548    0.995198    0.991986    0.992698     0.99217    0.992446    0.990919    0.992521    0.988271    0.988684    0.992481    0.986895     0.98761    0.989827    0.989584    0.987777    0.988041    0.987141    0.988424    0.984011    0.988522    0.985245    0.989002    0.986191    0.986984    0.987383    0.986099    0.986901    0.985327    0.985067     0.98547    0.984795    0.986404    0.984372    0.987096    0.984776    0.985076    0.984716    0.985463     0.98626    0.984393    0.985055    0.985453    0.986408    0.983633     0.98414    0.985609    0.985964    0.986189
           9           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00113084    0.149035     1.07928     2.02685     2.27664     2.09164     1.84369     1.61437     1.45153     1.33715     1.25138     1.19108     1.14962       1.109     1.09074     1.07285     1.07117     1.05826     1.05769     1.05667     1.05297      1.0456     1.04928     1.03537     1.03027      1.0271     1.02096     1.01723     1.01437     1.00982      1.0122     1.00928     1.00287     1.00183     1.00173     1.00407    0.999589    0.994325    0.994625    0.995388    0.991059    0.992895    0.991417    0.993205    0.990226    0.992212    0.989269    0.989269    0.993049    0.987895    0.987736    0.989808    0.988646    0.988111    0.988741      0.9871    0.987942    0.984069    0.988808    0.985495    0.988358    0.986468    0.986857    0.987236    0.985651    0.986881    0.985057    0.985083    0.985834    0.984742    0.986694    0.985358    0.986471    0.984653    0.985395    0.984744    0.985555    0.986649    0.984578    0.985147    0.984776    0.986091    0.984814    0.983973     0.98572    0.985526    0.986157
          10           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00104769    0.149623     1.07725     2.02917     2.27121     2.08286     1.84166     1.61539     1.45091     1.33805      1.2536      1.1923     1.14679     1.11038     1.08933     1.07094     1.07008     1.05845     1.05742     1.05578      1.0519     1.04411     1.04797     1.03737     1.03076     1.02502     1.02217     1.01695     1.01353     1.00941     1.01164     1.00775     1.00363     1.00222     1.00162     1.00362    0.997767    0.994542    0.994641    0.994198     0.99033     0.99209    0.991602    0.992406    0.989888    0.992342    0.989574    0.989461    0.992287    0.987323    0.987059     0.99019    0.988084    0.987851     0.98829    0.987108    0.987971    0.984687    0.989105    0.985444    0.988619    0.986014    0.986383    0.986663    0.985785    0.986977    0.985434    0.985066    0.985943    0.984856    0.986434    0.985368     0.98586    0.985011    0.985776    0.984238    0.986074     0.98659    0.984605    0.984811    0.984893     0.98603    0.984917    0.984597    0.986206    0.985466    0.986328
