           1   -0.415955   -0.415955           0
           2   -0.414021   -0.414988 0.000683784
           3   -0.412068   -0.414015 0.000916256
           4   -0.414341   -0.414096 0.000690812
           5   -0.411612     -0.4136 0.000709133
           6     -0.4161   -0.414016 0.000702821
           7    -0.41433   -0.414061 0.000603846
           8   -0.417402   -0.414479 0.000657112
           9   -0.415591   -0.414602 0.000595597
          10   -0.410937   -0.414236 0.000638962
          11   -0.414291   -0.414241 0.000580894
          12    -0.41417   -0.414235 0.000532516
          13   -0.410372   -0.413938 0.000568456
          14   -0.412831   -0.413859 0.000533325
          15   -0.410191   -0.413614 0.000550989
          16   -0.417375   -0.413849 0.000564459
          17   -0.408559   -0.413538  0.00061103
          18   -0.416623   -0.413709 0.000600637
          19   -0.412747   -0.413659 0.000571159
          20   -0.420118   -0.413982 0.000627291
          21   -0.415992   -0.414077 0.000604684
          22   -0.417328   -0.414225 0.000594979
          23   -0.410017   -0.414042 0.000596582
          24   -0.412673   -0.413985 0.000574446
          25   -0.412386   -0.413921  0.00055502
          26   -0.411673   -0.413835 0.000540367
          27   -0.411993   -0.413766 0.000524642
          28   -0.415169   -0.413817 0.000508292
          29   -0.413179   -0.413795 0.000491239
          30   -0.412218   -0.413742 0.000477667
          31    -0.41082   -0.413648 0.000471469
          32   -0.413222   -0.413634 0.000456924
          33   -0.415429   -0.413689 0.000446302
          34   -0.420092   -0.413877 0.000471241
          35   -0.416044   -0.413939 0.000461826
          36   -0.416583   -0.414013 0.000454801
          37   -0.413718   -0.414005 0.000442579
          38   -0.414149   -0.414008 0.000430949
          39   -0.412563   -0.413971  0.00042149
          40     -0.4106   -0.413887 0.000419294
          41   -0.410531   -0.413805 0.000416981
          42   -0.416222   -0.413863 0.000411005
          43   -0.420421   -0.414015 0.000428809
          44    -0.41351   -0.414004 0.000419217
          45    -0.41258   -0.413972 0.000411094
          46   -0.411846   -0.413926 0.000404748
          47   -0.413749   -0.413922 0.000396154
          48   -0.417513   -0.413997 0.000394901
          49   -0.412487   -0.413966 0.000388043
          50   -0.416414   -0.414015 0.000383358
          51    -0.40808   -0.413899 0.000393109
          52   -0.417905   -0.413976 0.000393026
          53   -0.416372   -0.414021 0.000388203
          54   -0.415949   -0.414057 0.000382652
          55   -0.411607   -0.414012 0.000378277
          56   -0.415225   -0.414034 0.000372141
          57   -0.410525   -0.413972 0.000370668
          58   -0.417944   -0.414041 0.000370548
          59   -0.414269   -0.414045 0.000364287
          60   -0.418276   -0.414115 0.000364978
          61   -0.413197     -0.4141 0.000359305
          62   -0.413635   -0.414093 0.000353588
          63   -0.416335   -0.414128 0.000349763
          64   -0.414302   -0.414131 0.000344309
          65   -0.412416   -0.414104 0.000340021
          66   -0.418381   -0.414169 0.000340987
          67   -0.415107   -0.414183 0.000336184
          68   -0.411001   -0.414136 0.000334482
          69   -0.417231   -0.414181 0.000332627
          70   -0.418005   -0.414236 0.000332331
          71   -0.416295   -0.414265 0.000328913
          72   -0.409361   -0.414197 0.000331322
          73   -0.412454   -0.414173 0.000327643
          74   -0.411996   -0.414143 0.000324534
          75   -0.412333   -0.414119 0.000321103
          76   -0.409764   -0.414062 0.000321952
          77   -0.416724   -0.414097 0.000319621
          78   -0.413435   -0.414088 0.000315636
          79   -0.413407   -0.414079 0.000311759
          80   -0.415522   -0.414098 0.000308383
          81   -0.415663   -0.414117 0.000305181
          82   -0.414461   -0.414121 0.000301488
          83   -0.415905   -0.414143 0.000298621
          84   -0.412938   -0.414128  0.00029541
          85   -0.414583   -0.414134 0.000291983
          86   -0.411187   -0.414099 0.000290591
          87   -0.411962   -0.414075 0.000288287
          88    -0.41394   -0.414073 0.000285015
          89   -0.412738   -0.414058 0.000282208
          90    -0.41144   -0.414029 0.000280568
          91   -0.414707   -0.414037 0.000277583
          92   -0.415399   -0.414051 0.000274961
          93   -0.416964   -0.414083 0.000273783
          94   -0.413222   -0.414074 0.000271023
          95   -0.410417   -0.414035 0.000270889
          96   -0.412631    -0.41402 0.000268462
          97   -0.417017   -0.414051 0.000267465
          98   -0.410776   -0.414018 0.000266817
          99     -0.4168   -0.414046 0.000265597
         100   -0.412138   -0.414027 0.000263626
