           0           0           0
    0.064633           0           0
    0.129266           0           0
    0.193899           0           0
    0.258532           0           0
    0.323165           0           0
    0.387798           0           0
    0.452431           0           0
    0.517064           0           0
    0.581697           0           0
     0.64633           0           0
    0.710963           0           0
    0.775596           0           0
     0.84023 0.000933945 6.73724e-05
    0.904863    0.149146  0.00070367
    0.969496     1.06695  0.00217599
     1.03413     2.03824  0.00355717
     1.09876     2.26723  0.00381927
     1.16339     2.08515  0.00329726
     1.22803     1.83138  0.00291295
     1.29266     1.61624  0.00226712
     1.35729     1.45005  0.00224281
     1.42193     1.33413   0.0017682
     1.48656     1.24917  0.00185816
     1.55119     1.18914  0.00139823
     1.61583     1.14489  0.00148736
     1.68046     1.11404  0.00130791
     1.74509     1.08833  0.00129304
     1.80973      1.0744  0.00134063
     1.87436     1.06405  0.00106693
     1.93899     1.06068  0.00115703
     2.00362     1.05678 0.000974917
     2.06826     1.05616    0.001113
     2.13289     1.05225  0.00113846
     2.19752     1.04832  0.00106778
     2.26216     1.04353 0.000990046
     2.32679     1.03746 0.000867657
     2.39142     1.03035 0.000759666
     2.45606     1.02605 0.000964604
     2.52069     1.02239 0.000773867
     2.58532     1.01672 0.000837461
     2.64995     1.01395 0.000810954
     2.71459     1.00907 0.000796121
     2.77922     1.00798 0.000734984
     2.84385     1.00473 0.000797737
     2.90849     1.00287 0.000778466
     2.97312     1.00265  0.00076348
     3.03775     1.00048 0.000757704
     3.10239    0.999006 0.000657845
     3.16702    0.996507 0.000675441
     3.23165    0.995174 0.000685253
     3.29629    0.994532 0.000725278
     3.36092    0.993373 0.000605861
     3.42555    0.993318 0.000644625
     3.49018    0.993305 0.000570434
     3.55482    0.992706 0.000594471
     3.61945    0.991439 0.000580938
     3.68408    0.990882 0.000584274
     3.74872    0.991315 0.000567468
     3.81335    0.989874 0.000572146
     3.87798    0.990188 0.000578385
     3.94262    0.990113 0.000549955
     4.00725     0.98873 0.000473753
     4.07188    0.988503 0.000492948
     4.13651    0.988685 0.000477473
     4.20115    0.988267 0.000447131
     4.26578    0.988103 0.000512502
     4.33041    0.988009 0.000503226
     4.39505     0.98838 0.000448345
     4.45968    0.988125 0.000495844
     4.52431    0.987648 0.000471564
     4.58895    0.987267 0.000502848
     4.65358    0.986958 0.000475992
     4.71821    0.987015 0.000400675
     4.78285    0.986893  0.00042522
     4.84748    0.986772  0.00044036
     4.91211    0.987466 0.000378204
     4.97674    0.986579 0.000427613
     5.04138     0.98667 0.000448787
     5.10601    0.986598 0.000457802
     5.17064    0.985699 0.000417631
     5.23528    0.985543 0.000421498
     5.29991    0.986415 0.000439939
     5.36454    0.986338 0.000338694
     5.42918    0.986529 0.000369594
     5.49381    0.986239 0.000374295
     5.55844    0.985972 0.000383063
     5.62307    0.986465 0.000335269
     5.68771    0.985879 0.000383991
     5.75234    0.986102 0.000365371
     5.81697    0.986803  0.00031109
     5.88161    0.986089 0.000351532
     5.94624     0.98508  0.00030523
     6.01087    0.985962 0.000326168
     6.07551    0.985752 0.000286591
     6.14014    0.985999  0.00039024
     6.20477    0.985602 0.000314423
      6.2694    0.985948 0.000321033
     6.33404    0.985751 0.000307269
     6.39867    0.986098 0.000286194
