           1     1.19944     1.19944           0
           2     1.20512     1.20228  0.00200716
           3     1.19205     1.19887   0.0030905
           4     1.19649     1.19828  0.00237436
           5     1.19359     1.19734  0.00207608
           6     1.20337     1.19834  0.00195796
           7     1.20656     1.19952  0.00199929
           8     1.19954     1.19952  0.00174938
           9     1.19279     1.19877  0.00170752
          10      1.1994     1.19883  0.00153791
          11     1.20218     1.19914  0.00142783
          12     1.19741     1.19899  0.00131607
          13     1.20019     1.19909  0.00121804
          14     1.19914     1.19909  0.00113104
          15     1.19675     1.19893  0.00106634
          16     1.20037     1.19902  0.00100348
          17     1.20225     1.19921 0.000962189
          18      1.2048     1.19952 0.000957514
          19     1.19617     1.19935 0.000923217
          20     1.20313     1.19954 0.000896174
          21     1.19381     1.19926 0.000893991
          22     1.20382     1.19947  0.00087702
          23     1.19929     1.19946 0.000838923
          24     1.20145     1.19955 0.000808044
          25     1.19809     1.19949 0.000777815
          26     1.19951     1.19949 0.000747899
          27     1.20041     1.19952 0.000720973
          28     1.20391     1.19968  0.00071202
          29     1.19625     1.19956 0.000697243
          30     1.20572     1.19977 0.000703571
          31     1.19173     1.19951 0.000727055
          32     1.20483     1.19967 0.000723117
          33     1.20139     1.19973 0.000703066
          34     1.20096     1.19976 0.000683321
          35      1.1986     1.19973 0.000664604
          36     1.19615     1.19963 0.000653545
          37     1.20184     1.19969 0.000638601
          38      1.1996     1.19969   0.0006218
          39      1.2037     1.19979 0.000614331
          40     1.20747     1.19998 0.000628284
          41     1.20304     1.20006 0.000617372
          42     1.19434     1.19992 0.000617516
          43      1.2023     1.19998 0.000605627
          44     1.19176     1.19979 0.000619972
          45     1.20815     1.19997 0.000633403
          46     1.19153     1.19979 0.000645706
          47     1.19592     1.19971 0.000637197
          48     1.20007     1.19972 0.000623966
          49     1.19457     1.19961 0.000619995
          50     1.20209     1.19966 0.000609566
